#Wavelength[A] Flux[erg/s/cm^2/A]
8443.7578 5.3280600000000004e-18
8444.958 5.20501e-18
8446.1592 5.871560000000001e-18
8447.3594 5.614580000000001e-18
8448.5605 6.335410000000001e-18
8449.7607 6.0277700000000004e-18
8450.9619 6.6068800000000004e-18
8452.1631 7.947290000000001e-18
8453.3633 5.96215e-18
8454.5645 4.3294200000000005e-18
8455.7646 6.639110000000001e-18
8456.9658 4.900330000000001e-18
8458.166 3.928990000000001e-18
8459.3672 7.16742e-18
8460.5684 5.9375200000000004e-18
8461.7686 6.274290000000001e-18
8462.9697 8.659840000000001e-18
8464.1699 7.80682e-18
8465.3711 7.15828e-18
8466.5723 2.8171300000000002e-18
8467.7725 4.1967500000000004e-18
8468.9736 1.98542e-18
8470.1738 2.7887000000000004e-18
8471.375 4.7087800000000005e-18
8472.5762 3.63346e-18
8473.7764 5.39061e-18
8474.9775 3.90676e-18
8476.1777 5.946500000000001e-18
8477.3789 4.0662400000000005e-18
8478.5801 6.020670000000001e-18
8479.7803 5.458320000000001e-18
8480.9814 4.1581200000000005e-18
8482.1816 4.29238e-18
8483.3828 4.71651e-18
8484.584 3.6020300000000005e-18
8485.7842 5.21171e-18
8486.9854 4.8852100000000005e-18
8488.1855 5.48572e-18
8489.3867 5.640860000000001e-18
8490.5869 6.71087e-18
8491.7881 6.1560800000000004e-18
8492.9893 4.031580000000001e-18
8494.1895 3.0321000000000002e-18
8495.3906 4.215520000000001e-18
8496.5908 5.15789e-18
8497.792 4.56986e-18
8498.9932 3.69986e-18
8500.1934 4.47104e-18
8501.3945 6.510450000000001e-18
8502.5947 7.41806e-18
8503.7959 6.09963e-18
8504.9971 5.440430000000001e-18
8506.1973 4.1716500000000004e-18
8507.3984 7.68785e-18
8508.5996 2.98226e-18
8509.7998 3.99547e-18
8511.001 3.2524400000000002e-18
8512.2012 3.8629300000000004e-18
8513.4023 5.198910000000001e-18
8514.6035 4.6021500000000006e-18
8515.8037 5.52563e-18
8517.0049 5.214690000000001e-18
8518.2051 5.2072200000000006e-18
8519.4062 4.93604e-18
8520.6074 4.4504000000000006e-18
8521.8076 5.6448200000000004e-18
8523.0088 5.5338300000000005e-18
8524.209 4.2809e-18
8525.4102 5.962900000000001e-18
8526.6113 4.6449300000000006e-18
8527.8115 4.45365e-18
8529.0127 4.98007e-18
8530.2139 4.39631e-18
8531.4141 4.694530000000001e-18
8532.6152 3.8171e-18
8533.8154 5.755410000000001e-18
8535.0166 4.28724e-18
8536.2178 4.2089700000000005e-18
8537.418 6.528e-18
8538.6191 3.934450000000001e-18
8539.8193 5.24289e-18
8541.0205 5.383500000000001e-18
8542.2217 3.3126000000000004e-18
8543.4219 4.30048e-18
8544.623 4.986130000000001e-18
8545.8232 5.7152500000000005e-18
8547.0244 3.73931e-18
8548.2256 4.6051500000000005e-18
8549.4258 5.3966800000000005e-18
8550.627 4.646620000000001e-18
8551.8271 4.6503000000000006e-18
8553.0283 5.01982e-18
8554.2295 4.823850000000001e-18
8555.4297 4.3206700000000004e-18
8556.6309 4.25046e-18
8557.8311 4.825810000000001e-18
8559.0322 4.1473e-18
8560.2334 4.49839e-18
8561.4336 5.041340000000001e-18
8562.6348 3.5235900000000005e-18
8563.835 4.6311400000000005e-18
8565.0361 4.03721e-18
8566.2373 3.9511900000000005e-18
8567.4375 5.613150000000001e-18
8568.6387 3.30678e-18
8569.8389 3.7583800000000005e-18
8571.04 5.9195400000000005e-18
8572.2412 3.996070000000001e-18
8573.4414 5.0282100000000005e-18
8574.6426 5.1540900000000004e-18
8575.8428 4.903360000000001e-18
8577.0439 4.56164e-18
8578.2451 3.66019e-18
8579.4453 3.95319e-18
8580.6465 5.39615e-18
8581.8467 4.8905200000000005e-18
8583.0479 3.99894e-18
8584.249 3.6003700000000005e-18
8585.4492 4.8424300000000005e-18
8586.6504 3.4533900000000003e-18
8587.8506 4.20637e-18
8589.0518 5.78952e-18
8590.252 5.38729e-18
8591.4531 6.10625e-18
8592.6543 4.504570000000001e-18
8593.8545 3.48664e-18
8595.0557 4.76981e-18
8596.2559 5.538720000000001e-18
8597.457 4.6272e-18
8598.6572 3.3575500000000003e-18
8599.8584 4.75291e-18
8601.0596 2.9663200000000004e-18
8602.2598 4.497270000000001e-18
8603.4609 3.65148e-18
8604.6611 5.1408300000000004e-18
8605.8623 4.20281e-18
8607.0635 4.034280000000001e-18
8608.2637 4.73092e-18
8609.4648 3.43917e-18
8610.665 3.52544e-18
8611.8662 6.2761100000000006e-18
8613.0664 5.13194e-18
8614.2676 5.480810000000001e-18
8615.4678 6.0786e-18
8616.6689 3.4161000000000003e-18
8617.8691 5.487480000000001e-18
8619.0703 4.3855500000000005e-18
8620.2715 4.04329e-18
8621.4717 3.5399700000000004e-18
8622.6729 5.41226e-18
8623.873 4.63798e-18
8625.0742 3.89605e-18
8626.2744 5.819910000000001e-18
8627.4756 5.18116e-18
8628.6758 3.6487300000000005e-18
8629.877 6.339950000000001e-18
8631.0771 5.3718800000000004e-18
8632.2783 3.891760000000001e-18
8633.4785 4.47341e-18
8634.6797 4.0154e-18
8635.8809 3.770180000000001e-18
8637.0811 3.75573e-18
8638.2822 2.43831e-18
8639.4824 4.51064e-18
8640.6836 4.1598700000000005e-18
8641.8838 5.26823e-18
8643.085 3.28677e-18
8644.2852 4.285920000000001e-18
8645.4863 5.08203e-18
8646.6865 4.153130000000001e-18
8647.8877 4.2436500000000005e-18
8649.0879 3.5573200000000006e-18
8650.2891 2.74949e-18
8651.4893 3.49871e-18
8652.6904 4.3633000000000005e-18
8653.8906 2.55842e-18
8655.0918 3.27051e-18
8656.292 2.8354600000000003e-18
8657.4932 5.564650000000001e-18
8658.6934 4.88525e-18
8659.8945 3.2587300000000002e-18
8661.0947 4.79675e-18
8662.2959 4.87084e-18
8663.4961 2.28149e-18
8664.6973 2.9372300000000004e-18
8665.8975 3.26836e-18
8667.0977 4.8219000000000005e-18
8668.2988 4.0455000000000005e-18
8669.499 4.34587e-18
8670.7002 4.2823100000000004e-18
8671.9004 4.0516e-18
8673.1016 3.99832e-18
8674.3018 5.572150000000001e-18
8675.5029 4.6194800000000005e-18
8676.7031 4.67441e-18
8677.9043 4.5870200000000006e-18
8679.1045 6.607580000000001e-18
8680.3047 5.3795300000000005e-18
8681.5059 4.8229100000000005e-18
8682.7061 5.4679400000000005e-18
8683.9072 3.98831e-18
8685.1074 3.58288e-18
8686.3086 5.751940000000001e-18
8687.5088 3.7501000000000006e-18
8688.709 4.01027e-18
8689.9102 5.26689e-18
8691.1104 5.45721e-18
8692.3115 4.9858700000000006e-18
8693.5117 5.941450000000001e-18
8694.7119 5.84327e-18
8695.9131 4.98909e-18
8697.1133 4.26131e-18
8698.3145 5.419100000000001e-18
8699.5146 5.00238e-18
8700.7158 4.00261e-18
8701.916 5.187100000000001e-18
8703.1162 4.111060000000001e-18
8704.3174 6.3369300000000005e-18
8705.5176 5.362110000000001e-18
8706.7178 3.64678e-18
8707.9189 3.8921800000000005e-18
8709.1191 5.04747e-18
8710.3203 5.307130000000001e-18
8711.5205 5.4348900000000005e-18
8712.7207 5.443400000000001e-18
8713.9219 5.07165e-18
8715.1221 6.0990000000000004e-18
8716.3223 5.1466700000000005e-18
8717.5234 5.56389e-18
8718.7236 6.314760000000001e-18
8719.9238 5.2440400000000005e-18
8721.125 5.63614e-18
8722.3252 6.104630000000001e-18
8723.5254 5.12592e-18
8724.7266 6.11429e-18
8725.9268 5.2947700000000005e-18
8727.127 5.2574800000000005e-18
8728.3281 6.047520000000001e-18
8729.5283 5.663350000000001e-18
8730.7285 5.578030000000001e-18
8731.9297 3.89344e-18
8733.1299 5.6599500000000005e-18
8734.3301 5.1955300000000006e-18
8735.5312 5.0354200000000004e-18
8736.7314 6.218310000000001e-18
8737.9316 5.516440000000001e-18
8739.1318 5.860020000000001e-18
8740.333 5.65693e-18
8741.5332 5.65966e-18
8742.7334 4.35539e-18
8743.9346 5.1823600000000005e-18
8745.1348 4.7731000000000004e-18
8746.335 4.81796e-18
8747.5352 4.4355400000000005e-18
8748.7363 5.5193800000000006e-18
8749.9365 7.169820000000001e-18
8751.1367 5.41891e-18
8752.3369 6.213980000000001e-18
8753.5381 4.65679e-18
8754.7383 4.5950300000000006e-18
8755.9385 6.5866700000000006e-18
8757.1387 5.475200000000001e-18
8758.3389 8.09152e-18
8759.54 7.86865e-18
8760.7402 3.618730000000001e-18
8761.9404 1.27376e-17
8763.1406 6.408870000000001e-18
8764.3418 4.993190000000001e-18
8765.542 1.1279000000000002e-18
8766.7422 6.170600000000001e-18
8767.9424 2.78536e-18
8769.1426 7.76889e-18
8770.3438 4.5718000000000006e-18
8771.5439 5.22954e-18
8772.7441 2.35011e-18
8773.9443 1.04847e-17
8775.1445 5.747460000000001e-18
8776.3447 6.8967600000000004e-18
8777.5459 5.0211200000000004e-18
8778.7461 3.1199300000000002e-18
8779.9463 6.777220000000001e-18
8781.1465 4.76643e-18
8782.3467 4.359230000000001e-18
8783.5469 3.88614e-18
8784.7471 3.74667e-18
8785.9482 6.007490000000001e-18
8787.1484 5.84289e-18
8788.3486 7.03948e-18
8789.5488 6.5182600000000005e-18
8790.749 3.4548600000000003e-18
8791.9492 3.6585800000000004e-18
8793.1494 3.64776e-18
8794.3496 6.0729200000000005e-18
8795.5508 3.60676e-18
8796.751 3.8869300000000005e-18
8797.9512 5.4010400000000005e-18
8799.1514 4.3064600000000004e-18
8800.3516 5.3760900000000005e-18
8801.5518 5.8241600000000004e-18
8802.752 5.01273e-18
8803.9521 4.6776600000000004e-18
8805.1523 5.34507e-18
8806.3525 5.12598e-18
8807.5527 5.830110000000001e-18
8808.7529 5.34664e-18
8809.9531 5.74878e-18
8811.1533 5.50782e-18
8812.3535 6.89537e-18
8813.5537 4.6265100000000005e-18
8814.7539 5.1586900000000004e-18
8815.9541 5.404590000000001e-18
8817.1543 5.824210000000001e-18
8818.3545 5.559040000000001e-18
8819.5547 5.46122e-18
8820.7549 5.051430000000001e-18
8821.9551 4.37349e-18
8823.1553 4.6310200000000005e-18
8824.3555 7.79448e-18
8825.5557 7.397780000000001e-18
8826.7559 3.68202e-18
8827.9561 9.38594e-18
8829.1562 5.6824400000000004e-18
8830.3564 2.0854e-18
8831.5566 -5.98553e-19
8832.7568 -5.1617e-19
8833.957 5.7399300000000005e-18
8835.1572 2.79684e-18
8836.3574 5.77804e-18
8837.5576 4.5090900000000004e-18
8838.7578 6.3676700000000004e-18
8839.958 5.0434300000000004e-18
8841.1572 4.6843900000000005e-18
8842.3574 4.6014100000000005e-18
8843.5576 3.4426000000000005e-18
8844.7578 6.2653400000000006e-18
8845.958 5.96619e-18
8847.1582 3.58042e-18
8848.3584 3.9120600000000004e-18
8849.5586 4.76972e-18
8850.7588 5.24402e-18
8851.958 2.6868600000000002e-18
8853.1582 6.6564800000000005e-18
8854.3584 3.9433300000000004e-18
8855.5586 3.974500000000001e-18
8856.7588 4.7954400000000004e-18
8857.959 4.43967e-18
8859.1592 4.798930000000001e-18
8860.3584 4.93231e-18
8861.5586 4.2268900000000005e-18
8862.7588 5.0255700000000004e-18
8863.959 4.96547e-18
8865.1592 8.12644e-18
8866.3584 3.0691700000000002e-18
8867.5586 5.60629e-18
8868.7588 5.86463e-18
8869.959 4.4425400000000006e-18
8871.1582 4.1392e-18
8872.3584 2.78576e-18
8873.5586 4.25784e-18
8874.7588 3.81814e-18
8875.958 4.41914e-18
8877.1582 4.98743e-18
8878.3584 3.4779300000000006e-18
8879.5586 5.40194e-18
8880.7578 3.12916e-18
8881.958 3.7310600000000004e-18
8883.1582 4.895410000000001e-18
8884.3574 6.90682e-18
8885.5576 1.3388e-17
8886.7578 6.5422000000000005e-18
8887.958 7.40341e-18
8889.1572 5.981890000000001e-18
8890.3574 -9.1826e-19
8891.5576 2.9831900000000003e-18
8892.7568 2.2170900000000002e-18
8893.957 4.9710700000000005e-18
8895.1572 4.185140000000001e-18
8896.3564 5.1917400000000004e-18
8897.5566 5.3079e-18
8898.7559 5.237710000000001e-18
8899.9561 5.56339e-18
8901.1562 3.3604300000000002e-18
8902.3555 6.292690000000001e-18
8903.5557 7.528140000000001e-18
8904.7559 4.7816400000000005e-18
8905.9551 5.26248e-18
8907.1553 2.27677e-18
8908.3545 2.7748e-18
8909.5547 3.87985e-18
8910.7539 4.306e-18
8911.9541 3.83484e-18
8913.1543 3.6367400000000006e-18
8914.3535 5.5895e-19
8915.5537 -1.2747e-18
8916.7529 2.28981e-18
8917.9531 8.75462e-18
8919.1523 4.1116300000000005e-18
8920.3525 -1.9443299999999998e-20
8921.5518 6.762680000000001e-18
8922.752 5.182770000000001e-18
8923.9512 -2.86734e-19
8925.1514 4.20581e-18
8926.3506 4.73161e-18
8927.5508 1.9443e-18
8928.75 2.8312000000000004e-18
8929.9502 4.391090000000001e-18
8931.1494 4.03771e-18
8932.3496 5.5842400000000004e-18
8933.5488 5.91047e-18
8934.748 4.08506e-18
8935.9482 3.2708800000000002e-18
8937.1475 4.949050000000001e-18
8938.3477 3.72896e-18
8939.5469 3.1885000000000004e-18
8940.7471 5.72523e-18
8941.9463 6.05296e-18
8943.1455 6.40826e-18
8944.3457 4.0649000000000006e-18
8945.5449 5.1486900000000005e-18
8946.7441 2.47246e-18
8947.9443 3.8764600000000004e-18
8949.1436 3.3970900000000005e-18
8950.3428 2.9748100000000003e-18
8951.543 4.23453e-18
8952.7422 2.31685e-18
8953.9414 6.79406e-19
8955.1416 6.27078e-18
8956.3408 2.86316e-18
8957.54 6.533140000000001e-18
8958.7402 6.742500000000001e-18
8959.9395 4.75362e-18
8961.1387 -4.3302e-19
8962.3389 7.20289e-19
8963.5381 4.76197e-19
8964.7373 3.5698700000000006e-18
8965.9365 3.4164200000000004e-18
8967.1367 3.83494e-18
8968.3359 2.2745e-18
8969.5352 4.06213e-18
8970.7344 2.89783e-18
8971.9336 4.8529600000000006e-18
8973.1338 3.5401200000000004e-18
8974.333 3.716780000000001e-18
8975.5322 4.22228e-18
8976.7314 3.61519e-18
8977.9307 4.1930100000000005e-18
8979.1309 4.1712300000000006e-18
8980.3301 4.0258300000000006e-18
8981.5293 3.6776500000000006e-18
8982.7285 3.8896600000000005e-18
8983.9277 4.48712e-18
8985.127 3.0101700000000004e-18
8986.3262 2.9844500000000003e-18
8987.5264 2.84935e-18
8988.7256 5.51325e-18
8989.9248 2.79512e-18
8991.124 1.5305e-18
8992.3232 3.0163300000000003e-18
8993.5225 2.42788e-18
8994.7217 1.9850400000000003e-18
8995.9209 2.0965300000000004e-18
8997.1201 2.91717e-18
8998.3193 4.9780700000000005e-18
8999.5186 6.0324500000000006e-18
9000.7178 3.3399600000000002e-18
9001.917 6.584380000000001e-18
9003.1162 3.93064e-18
9004.3154 2.4404400000000002e-18
9005.5146 8.49652e-19
9006.7139 1.99543e-18
9007.9131 1.88029e-18
9009.1123 3.60769e-18
9010.3115 3.92539e-18
9011.5107 3.5879100000000005e-18
9012.71 3.66806e-18
9013.9092 4.1500200000000005e-18
9015.1084 3.6863e-18
9016.3076 3.72558e-18
9017.5068 3.5374500000000004e-18
9018.7061 3.71855e-18
9019.9053 3.54048e-18
9021.1045 3.88409e-18
9022.3037 3.7829400000000006e-18
9023.502 3.09393e-18
9024.7012 1.93543e-18
9025.9004 3.0086900000000003e-18
9027.0996 2.8305200000000003e-18
9028.2988 3.66435e-18
9029.498 4.10414e-18
9030.6973 3.9085000000000004e-18
9031.8955 3.25409e-18
9033.0947 4.18085e-18
9034.2939 2.99441e-18
9035.4932 3.2540800000000004e-18
9036.6924 5.3322100000000005e-18
9037.8906 3.2981e-18
9039.0898 2.51917e-18
9040.2891 2.37653e-18
9041.4883 4.0254500000000004e-18
9042.6865 2.7995200000000003e-18
9043.8857 3.27677e-18
9045.085 3.0241000000000003e-18
9046.2842 4.344810000000001e-18
9047.4824 4.5947700000000004e-18
9048.6816 3.91023e-18
9049.8809 3.60566e-18
9051.0791 5.746030000000001e-18
9052.2783 3.3769800000000003e-18
9053.4775 6.124770000000001e-18
9054.6758 
9055.875 
9057.0742 2.2644500000000003e-18
9058.2725 3.40609e-18
9059.4717 3.6928e-18
9060.6709 3.66714e-18
9061.8691 3.3805300000000002e-18
9063.0684 3.95073e-18
9064.2666 3.5893300000000006e-18
9065.4658 3.26124e-18
9066.665 3.90119e-18
9067.8633 2.80479e-18
9069.0625 3.53595e-18
9070.2607 3.72253e-18
9071.46 3.5077500000000005e-18
9072.6582 2.8519000000000002e-18
9073.8574 3.0581400000000004e-18
9075.0557 3.2265e-18
9076.2549 3.3460700000000003e-18
9077.4531 3.61575e-18
9078.6523 2.24375e-18
9079.8506 2.7850100000000003e-18
9081.0498 3.0007400000000003e-18
9082.248 3.63623e-18
9083.4473 2.65881e-18
9084.6455 3.872030000000001e-18
9085.8438 3.60175e-18
9087.043 3.1199100000000004e-18
9088.2412 3.59014e-18
9089.4404 4.71766e-18
9090.6387 3.8755400000000004e-18
9091.8369 4.2279300000000004e-18
9093.0361 2.2638000000000002e-18
9094.2344 3.21281e-18
9095.4326 2.79319e-18
9096.6318 2.83716e-18
9097.8301 2.3242900000000003e-18
9099.0293 4.1189000000000005e-18
9100.2275 2.73556e-18
9101.4258 2.8546700000000003e-18
9102.624 3.04992e-18
9103.8232 2.8237900000000002e-18
9105.0215 4.24462e-18
9106.2197 2.6113500000000004e-18
9107.4189 3.4680300000000003e-18
9108.6172 2.57585e-18
9109.8154 2.8413900000000004e-18
9111.0137 2.96271e-18
9112.2119 3.2082600000000004e-18
9113.4111 3.78697e-18
9114.6094 4.065520000000001e-18
9115.8076 3.84933e-18
9117.0059 3.5792800000000004e-18
9118.2051 3.28708e-18
9119.4033 3.9471800000000006e-18
9120.6016 3.2413300000000002e-18
9121.7998 4.2396200000000004e-18
9122.998 3.58495e-18
9124.1963 3.4507200000000003e-18
9125.3945 3.3008200000000004e-18
9126.5928 3.48678e-18
9127.791 2.82078e-18
9128.9902 4.15089e-18
9130.1885 3.51117e-18
9131.3867 3.29576e-18
9132.585 3.6812e-18
9133.7832 2.8507100000000003e-18
9134.9814 2.4003600000000002e-18
9136.1797 4.38069e-18
9137.3779 3.85455e-18
9138.5762 3.10823e-18
9139.7744 3.764e-18
9140.9727 3.69497e-18
9142.1709 2.70827e-18
9143.3691 3.0453700000000004e-18
9144.5674 4.09144e-18
9145.7656 3.3650400000000003e-18
9146.9639 1.7268700000000002e-18
9148.1621 3.1183700000000003e-18
9149.3604 3.5739700000000004e-18
9150.5576 3.75116e-18
9151.7559 2.22736e-18
9152.9541 1.86294e-18
9154.1523 3.70081e-18
9155.3506 3.19084e-18
9156.5488 3.5282e-18
9157.7471 4.10292e-18
9158.9443 3.2113500000000002e-18
9160.1426 3.39596e-18
9161.3408 2.1553600000000004e-18
9162.5391 2.64171e-18
9163.7373 4.4762e-18
9164.9355 3.49568e-18
9166.1328 1.7526600000000002e-18
9167.3311 2.63008e-18
9168.5293 3.0103200000000003e-18
9169.7275 3.76712e-18
9170.9248 2.8024100000000003e-18
9172.123 3.3054400000000003e-18
9173.3213 3.4390200000000002e-18
9174.5186 2.7887800000000003e-18
9175.7168 3.4264500000000004e-18
9176.915 3.01138e-18
9178.1133 3.61195e-18
9179.3105 3.7567200000000005e-18
9180.5088 2.9369700000000003e-18
9181.7061 2.2547800000000003e-18
9182.9043 3.624010000000001e-18
9184.1025 3.3864100000000005e-18
9185.2998 2.13563e-18
9186.498 3.2127000000000002e-18
9187.6953 3.8956e-18
9188.8936 4.08943e-18
9190.0918 2.7433300000000003e-18
9191.2891 2.96796e-18
9192.4873 4.03121e-18
9193.6846 3.43911e-18
9194.8828 3.28125e-18
9196.0801 3.58321e-18
9197.2783 2.40793e-18
9198.4756 3.03261e-18
9199.6738 3.53156e-18
9200.8711 3.75748e-18
9202.0693 3.13088e-18
9203.2666 3.3261400000000005e-18
9204.4639 3.81126e-18
9205.6621 3.67554e-18
9206.8594 2.5864800000000002e-18
9208.0576 3.7358600000000005e-18
9209.2549 3.1915100000000004e-18
9210.4521 3.0926500000000003e-18
9211.6504 3.2914600000000004e-18
9212.8477 3.9011100000000005e-18
9214.0449 3.1427400000000004e-18
9215.2432 3.02945e-18
9216.4404 2.87215e-18
9217.6387 2.3846000000000004e-18
9218.8359 5.0221900000000004e-18
9220.0332 2.9036e-18
9221.2305 3.1625600000000003e-18
9222.4287 3.10989e-18
9223.626 4.65906e-18
9224.8232 3.7472800000000006e-18
9226.0205 4.35135e-18
9227.2188 3.4959700000000005e-18
9228.416 2.4438200000000003e-18
9229.6133 2.87334e-18
9230.8105 2.43496e-18
9232.0078 2.88261e-18
9233.2051 2.7904100000000003e-18
9234.4033 2.3872000000000003e-18
9235.6006 3.3216700000000002e-18
9236.7979 2.7135000000000002e-18
9237.9951 2.6236500000000003e-18
9239.1924 3.1062100000000002e-18
9240.3896 2.6136e-18
9241.5869 3.82619e-18
9242.7842 2.43806e-18
9243.9814 2.9660300000000002e-18
9245.1797 2.6150500000000002e-18
9246.377 3.0705500000000002e-18
9247.5742 2.9413300000000003e-18
9248.7715 3.0479500000000004e-18
9249.9688 2.2165200000000004e-18
9251.166 2.2659600000000004e-18
9252.3633 2.61151e-18
9253.5596 3.4400500000000004e-18
9254.7568 2.4068400000000003e-18
9255.9541 4.26927e-18
9257.1514 2.75931e-18
9258.3486 3.25621e-18
9259.5459 3.4364800000000003e-18
9260.7432 1.6016900000000002e-18
9261.9404 3.2523000000000004e-18
9263.1377 3.0159900000000002e-18
9264.335 1.7432e-18
9265.5312 2.4347900000000002e-18
9266.7285 3.91619e-18
9267.9258 2.35374e-18
9269.123 3.3807600000000004e-18
9270.3203 2.32654e-18
9271.5176 2.2566200000000002e-18
9272.7139 2.2886900000000003e-18
9273.9111 3.0002000000000004e-18
9275.1084 2.21742e-18
9276.3057 2.1159500000000003e-18
9277.502 4.293280000000001e-18
9278.6992 2.34518e-18
9279.8965 1.6595000000000001e-18
9281.0928 1.6186700000000001e-18
9282.29 2.4988800000000004e-18
9283.4873 2.12373e-18
9284.6836 1.5204700000000001e-18
9285.8809 3.0237400000000004e-18
9287.0781 2.51513e-18
9288.2744 8.2972200000000005e-19
9289.4717 1.6602700000000001e-18
9290.6689 3.3685200000000005e-18
9291.8652 2.3706300000000003e-18
9293.0625 1.6641400000000002e-18
9294.2588 1.06104e-18
9295.4561 2.0964600000000002e-18
9296.6523 2.38657e-18
9297.8496 3.0734500000000004e-18
9299.0459 2.1505000000000002e-18
9300.2432 1.9693e-18
9301.4395 -3.98253e-20
9302.6367 1.77324e-18
9303.833 6.849720000000001e-18
9305.0303 4.46798e-18
9306.2266 5.49299e-18
9307.4238 -7.09778e-19
9308.6201 1.6664400000000002e-18
9309.8164 3.1759800000000004e-18
9311.0137 -1.6267800000000002e-18
9312.21 3.877250000000001e-18
9313.4072 1.1249700000000002e-18
9314.6035 -6.485440000000001e-18
9315.7998 -1.08339e-18
9316.9971 -1.24827e-17
9318.1934 -6.3959400000000005e-18
9319.3896 -5.368810000000001e-18
9320.5859 1.5377400000000002e-18
9321.7832 9.16053e-18
9322.9795 5.87018e-18
9324.1758 1.17462e-17
9325.3721 9.798410000000001e-18
9326.5693 -8.8337e-19
9327.7656 -6.239110000000001e-18
9328.9619 -1.6049300000000002e-18
9330.1582 3.9128900000000004e-18
9331.3545 4.04157e-19
9332.5518 1.96692e-18
9333.748 2.6394600000000004e-18
9334.9443 -5.029260000000001e-19
9336.1406 5.955900000000001e-18
9337.3369 6.28851e-19
9338.5332 3.1281700000000004e-18
9339.7295 3.93133e-18
9340.9258 -5.47165e-19
9342.1221 -1.1799600000000002e-18
9343.3184 1.1921000000000002e-18
9344.5146 2.7514100000000004e-18
9345.7109 2.5871700000000004e-18
9346.9072 1.01815e-18
9348.1035 2.51914e-18
9349.2998 1.85026e-18
9350.4961 3.51239e-18
9351.6924 4.2596100000000006e-18
9352.8887 2.10138e-18
9354.085 1.1811700000000001e-18
9355.2812 2.6511800000000003e-18
9356.4775 1.0893500000000001e-18
9357.6738 1.5233000000000002e-18
9358.8701 2.4334500000000003e-18
9360.0654 1.6665900000000001e-18
9361.2617 3.60077e-18
9362.458 2.9099400000000003e-18
9363.6543 2.0613300000000003e-18
9364.8506 3.8851500000000005e-18
9366.0469 2.29533e-18
9367.2422 2.6007300000000003e-18
9368.4385 2.61047e-18
9369.6348 2.7483700000000003e-18
9370.8311 -4.24047e-19
9372.0264 4.0770700000000004e-18
9373.2227 3.04922e-17
9374.4189 1.98754e-17
9375.6143 3.2448600000000002e-18
9376.8105 6.847970000000001e-18
9378.0068 3.2644400000000002e-18
9379.2021 -1.40529e-17
9380.3984 -8.519460000000001e-18
9381.5947 -4.03062e-18
9382.79 -4.58469e-19
9383.9863 1.6445900000000002e-18
9385.1816 2.4337900000000004e-18
9386.3779 3.0573900000000003e-18
9387.5732 2.6031600000000004e-18
9388.7695 3.51159e-18
9389.9658 2.87666e-18
9391.1611 3.3254500000000003e-18
9392.3574 2.31403e-18
9393.5527 2.7416700000000002e-18
9394.748 3.92011e-18
9395.9443 3.36291e-18
9397.1396 1.7009800000000002e-18
9398.3359 4.739060000000001e-18
9399.5312 6.09583e-18
9400.7275 4.0378200000000004e-18
9401.9229 1.5105600000000001e-18
9403.1182 2.9709400000000002e-18
9404.3145 5.43113e-18
9405.5098 2.83256e-18
9406.7051 7.9532e-19
9407.9014 1.84739e-18
9409.0967 2.44421e-18
9410.292 3.2916400000000004e-18
9411.4883 3.0306600000000003e-18
9412.6836 2.6404000000000002e-18
9413.8789 3.0944900000000002e-18
9415.0742 1.6813500000000001e-18
9416.2695 4.474010000000001e-18
9417.4658 8.6349e-18
9418.6611 -1.75038e-18
9419.8564 8.06926e-18
9421.0518 9.47026e-18
9422.2471 6.777870000000001e-18
9423.4424 4.4224600000000004e-18
9424.6387 4.69609e-18
9425.834 1.95374e-18
9427.0293 2.05217e-18
9428.2246 2.9037100000000003e-18
9429.4199 3.08279e-18
9430.6152 1.2127500000000002e-18
9431.8105 2.56996e-18
9433.0059 1.5293600000000002e-18
9434.2012 1.8299100000000003e-18
9435.3965 -3.44328e-18
9436.5918 -1.51316e-18
9437.7871 8.58132e-18
9438.9824 3.66557e-18
9440.1777 -2.6085300000000004e-18
9441.373 1.43516e-17
9442.5684 -1.21593e-17
9443.7627 -5.2232700000000006e-18
9444.958 -2.8969300000000003e-18
9446.1533 5.82092e-19
9447.3486 -4.03352e-19
9448.5439 8.244810000000001e-19
9449.7393 3.0448500000000004e-18
9450.9336 2.6792900000000003e-18
9452.1289 2.8193e-18
9453.3242 4.14736e-18
9454.5195 -1.1726900000000002e-18
9455.7139 5.895260000000001e-18
9456.9092 6.991160000000001e-18
9458.1045 6.59199e-18
9459.2998 6.205700000000001e-18
9460.4941 5.3888800000000004e-18
9461.6895 -1.12186e-18
9462.8848 -3.53958e-19
9464.0791 2.01042e-19
9465.2744 9.08252e-19
9466.4688 1.8280300000000002e-18
9467.6641 1.07403e-18
9468.8594 3.76975e-18
9470.0537 1.8301500000000002e-18
9471.249 1.77091e-18
9472.4434 1.4403500000000002e-18
9473.6387 5.2141900000000006e-18
9474.833 6.6724100000000005e-18
9476.0283 8.66247e-18
9477.2227 1.27645e-17
9478.418 1.14001e-17
9479.6123 1.48828e-21
9480.8066 -7.689710000000001e-18
9482.002 -3.91245e-18
9483.1963 -1.08827e-18
9484.3916 1.38141e-19
9485.5859 1.2597500000000002e-18
9486.7803 1.5345900000000002e-18
9487.9756 3.6539800000000005e-18
9489.1699 1.63117e-18
9490.3643 2.22095e-18
9491.5596 2.6248700000000002e-18
9492.7539 1.9490400000000003e-18
9493.9482 2.85248e-18
9495.1426 2.22632e-18
9496.3379 3.43705e-18
