                                                                     
   wavelen         flux     sky_flux     flux_unc  xpixel    ypixel     response   flag 
   9283.4873  2.12373e-18  3.17895e-17  6.78259e-19    3287   444.830  3.65107e+16  0     
   9284.6836  1.52047e-18  3.82122e-17  7.34433e-19    3288   444.834  3.61540e+16  0     
   9285.8809  3.02374e-18  4.14389e-17  7.76386e-19    3289   444.837  3.59933e+16  0     
   9287.0781  2.51513e-18  4.36335e-17  7.90087e-19    3290   444.840  3.60056e+16  0     
   9288.2744  8.29722e-19  4.28782e-17  7.68986e-19    3291   444.843  3.60934e+16  0     
   9289.4717  1.66027e-18  4.21315e-17  7.67579e-19    3292   444.846  3.62819e+16  0     
   9290.6689  3.36852e-18  4.32886e-17  7.90559e-19    3293   444.849  3.63237e+16  0     
   9291.8652  2.37063e-18  4.65062e-17  8.13615e-19    3294   444.852  3.58679e+16  0     
   9293.0625  1.66414e-18  4.89346e-17  8.36106e-19    3295   444.855  3.51377e+16  0.036 
   9294.2588  1.06104e-18  4.98190e-17  8.47943e-19    3296   444.859  3.43795e+16  0.126 
   9295.4561  2.09646e-18  4.83073e-17  8.52693e-19    3297   444.862  3.37253e+16  0.216 
   9296.6523  2.38657e-18  4.27667e-17  8.18735e-19    3298   444.865  3.29939e+16  0.269 
   9297.8496  3.07345e-18  3.58925e-17  7.69790e-19    3299   444.868  3.25188e+16  0.269 
   9299.0459  2.15050e-18  3.13082e-17  7.22727e-19    3300   444.871  3.20455e+16  0.269 
   9300.2432  1.96930e-18  3.38956e-17  7.49715e-19    3301   444.874  3.17803e+16  0.269 
   9301.4395 -3.98253e-20  5.79423e-17  9.43039e-19    3302   444.877  3.15676e+16  0.269 
   9302.6367  1.77324e-18  1.44881e-16  1.48358e-18    3303   444.880  3.14258e+16  0.269 
   9303.8330  6.84972e-18  3.16644e-16  2.19935e-18    3304   444.884  3.12264e+16  0.306 
   9305.0303  4.46798e-18  5.00025e-16  2.74401e-18    3305   444.887  3.11893e+16  0.323 
   9306.2266  5.49299e-18  6.20107e-16  3.05733e-18    3306   444.890  3.11232e+16  0.196 
   9307.4238 -7.09778e-19  6.90243e-16  3.23411e-18    3307   444.893  3.06452e+16  0.053 
   9308.6201  1.66644e-18  7.69851e-16  3.47646e-18    3308   444.896  2.96655e+16  0     
   9309.8164  3.17598e-18  9.14164e-16  3.83859e-18    3309   444.899  2.89166e+16  0     
   9311.0137 -1.62678e-18  1.06482e-15  4.14535e-18    3310   444.902  2.87252e+16  0     
   9312.2100  3.87725e-18  1.08355e-15  4.19558e-18    3311   444.905  2.86790e+16  0     
   9313.4072  1.12497e-18  1.08265e-15  4.24265e-18    3312   444.909  2.79541e+16  0     
   9314.6035 -6.48544e-18  1.08221e-15  4.32774e-18    3313   444.912  2.66703e+16  0     
   9315.7998 -1.08339e-18  9.47830e-16  4.16453e-18    3314   444.915  2.53633e+16  0     
   9316.9971 -1.24827e-17  5.77293e-16  3.26600e-18    3315   444.918  2.46659e+16  0     
   9318.1934 -6.39594e-18  3.05311e-16  2.38974e-18    3316   444.921  2.45180e+16  0     
   9319.3896 -5.36881e-18  3.17087e-16  2.42501e-18    3317   444.924  2.48146e+16  0     
   9320.5859  1.53774e-18  5.55387e-16  3.22427e-18    3318   444.927  2.49559e+16  0     
   9321.7832  9.16053e-18  8.03997e-16  3.91198e-18    3319   444.931  2.47055e+16  0     
   9322.9795  5.87018e-18  9.22277e-16  4.24593e-18    3320   444.934  2.39277e+16  0     
   9324.1758  1.17462e-17  9.59707e-16  4.40396e-18    3321   444.937  2.32775e+16  0     
   9325.3721  9.79841e-18  9.04631e-16  4.29424e-18    3322   444.940  2.30517e+16  0     
   9326.5693 -8.83370e-19  6.58707e-16  3.60190e-18    3323   444.943  2.36048e+16  0     
   9327.7656 -6.23911e-18  3.17773e-16  2.43649e-18    3324   444.946  2.45695e+16  0     
   9328.9619 -1.60493e-18  1.44190e-16  1.63209e-18    3325   444.949  2.53736e+16  0     
   9330.1582  3.91289e-18  1.04833e-16  1.43336e-18    3326   444.953  2.52749e+16  0     
   9331.3545  4.04157e-19  9.41796e-17  1.36135e-18    3327   444.956  2.45086e+16  0     
   9332.5518  1.96692e-18  9.44883e-17  1.40528e-18    3328   444.959  2.34754e+16  0     
   9333.7480  2.63946e-18  1.21048e-16  1.62348e-18    3329   444.962  2.24034e+16  0     
   9334.9443 -5.02926e-19  1.99410e-16  2.09576e-18    3330   444.965  2.13917e+16  0     
   9336.1406  5.95590e-18  2.70651e-16  2.48994e-18    3331   444.968  2.09630e+16  0     
   9337.3369  6.28851e-19  2.87148e-16  2.52077e-18    3332   444.971  2.12631e+16  0     
   9338.5332  3.12817e-18  2.83505e-16  2.50775e-18    3333   444.975  2.13982e+16  0     
   9339.7295  3.93133e-18  2.78641e-16  2.55509e-18    3334   444.978  2.03396e+16  0     
   9340.9258 -5.47165e-19  2.24740e-16  2.39429e-18    3335   444.981  1.84833e+16  0     
   9342.1221 -1.17996e-18  1.24489e-16  1.86621e-18    3336   444.984  1.70645e+16  0     
   9343.3184  1.19210e-18  7.17136e-17  1.47906e-18    3337   444.987  1.65348e+16  0     
   9344.5146  2.75141e-18  6.44396e-17  1.39555e-18    3338   444.990  1.71687e+16  0     
   9345.7109  2.58717e-18  7.30664e-17  1.38772e-18    3339   444.993  1.92655e+16  0     
   9346.9072  1.01815e-18  8.18149e-17  1.33340e-18    3340   444.997  2.25659e+16  0     
   9348.1035  2.51914e-18  8.40226e-17  1.27609e-18    3341   445.000  2.55650e+16  0     
   9349.2998  1.85026e-18  8.52552e-17  1.24478e-18    3342   445.003  2.69828e+16  0     
   9350.4961  3.51239e-18  8.54413e-17  1.26866e-18    3343   445.006  2.65242e+16  0     
   9351.6924  4.25961e-18  7.96055e-17  1.27486e-18    3344   445.009  2.48784e+16  0     
   9352.8887  2.10138e-18  6.82378e-17  1.22658e-18    3345   445.012  2.28103e+16  0     
   9354.0850  1.18117e-18  5.53414e-17  1.16366e-18    3346   445.016  2.07484e+16  0     
   9355.2812  2.65118e-18  4.76145e-17  1.15001e-18    3347   445.019  1.91737e+16  0     
   9356.4775  1.08935e-18  4.34212e-17  1.09879e-18    3348   445.022  1.88277e+16  0     
   9357.6738  1.52330e-18  4.39322e-17  1.07672e-18    3349   445.025  1.98871e+16  0     
   9358.8701  2.43345e-18  4.81974e-17  1.08100e-18    3350   445.028  2.16409e+16  0     
   9360.0654  1.66659e-18  5.09923e-17  1.05192e-18    3351   445.031  2.35660e+16  0     
   9361.2617  3.60077e-18  5.14704e-17  1.03509e-18    3352   445.035  2.52736e+16  0     
   9362.4580  2.90994e-18  5.10780e-17  1.00652e-18    3353   445.038  2.61800e+16  0     
   9363.6543  2.06133e-18  5.12669e-17  1.00573e-18    3354   445.041  2.59335e+16  0     
   9364.8506  3.88515e-18  5.62572e-17  1.08664e-18    3355   445.044  2.49391e+16  0     
   9366.0469  2.29533e-18  5.92811e-17  1.13331e-18    3356   445.047  2.35196e+16  0     
   9367.2422  2.60073e-18  6.40183e-17  1.22113e-18    3357   445.050  2.19077e+16  0     
   9368.4385  2.61047e-18  7.43883e-17  1.34665e-18    3358   445.053  2.07215e+16  0     
   9369.6348  2.74837e-18  1.14590e-16  1.65424e-18    3359   445.057  2.05623e+16  0     
   9370.8311 -4.24047e-19  2.86715e-16  2.52037e-18    3360   445.060  2.11629e+16  0     
   9372.0264  4.07707e-18  8.07841e-16  4.12277e-18    3361   445.063  2.22205e+16  0     
   9373.2227  3.04922e-17  1.65915e-15  5.78172e-18    3362   445.066  2.34517e+16  0     
   9374.4189  1.98754e-17  2.15635e-15  6.38931e-18    3363   445.069  2.47195e+16  0     
   9375.6143  3.24486e-18  2.25308e-15  6.43757e-18    3364   445.073  2.52442e+16  0     
   9376.8105  6.84797e-18  2.26562e-15  6.52933e-18    3365   445.076  2.47158e+16  0     
   9378.0068  3.26444e-18  2.08560e-15  6.40702e-18    3366   445.079  2.35997e+16  0     
   9379.2021 -1.40529e-17  1.39594e-15  5.31125e-18    3367   445.082  2.27415e+16  0     
   9380.3984 -8.51946e-18  5.73839e-16  3.39285e-18    3368   445.085  2.28879e+16  0     
   9381.5947 -4.03062e-18  2.43207e-16  2.17005e-18    3369   445.088  2.38699e+16  0     
   9382.7900 -4.58469e-19  1.64494e-16  1.75666e-18    3370   445.092  2.51257e+16  0     
   9383.9863  1.64459e-18  1.33588e-16  1.56416e-18    3371   445.095  2.62136e+16  0     
   9385.1816  2.43379e-18  1.08434e-16  1.38906e-18    3372   445.098  2.73595e+16  0     
   9386.3779  3.05739e-18  8.04463e-17  1.18668e-18    3373   445.101  2.84509e+16  0     
   9387.5732  2.60316e-18  5.83818e-17  1.00552e-18    3374   445.104  2.92762e+16  0     
   9388.7695  3.51159e-18  4.88610e-17  9.19564e-19    3375   445.107  3.02383e+16  0     
   9389.9658  2.87666e-18  4.18746e-17  8.31761e-19    3376   445.111  3.17672e+16  0     
   9391.1611  3.32545e-18  3.67295e-17  7.69173e-19    3377   445.114  3.33701e+16  0     
   9392.3574  2.31403e-18  3.63580e-17  7.44858e-19    3378   445.117  3.43676e+16  0     
   9393.5527  2.74167e-18  4.08322e-17  7.85713e-19    3379   445.120  3.45524e+16  0     
   9394.7480  3.92011e-18  4.81427e-17  8.58288e-19    3380   445.123  3.43024e+16  0     
   9395.9443  3.36291e-18  5.41225e-17  9.08776e-19    3381   445.127  3.36637e+16  0     
   9397.1396  1.70098e-18  6.58047e-17  9.93436e-19    3382   445.130  3.28990e+16  0     
   9398.3359  4.73906e-18  1.12227e-16  1.31501e-18    3383   445.133  3.20364e+16  0     
   9399.5312  6.09583e-18  1.95053e-16  1.73694e-18    3384   445.136  3.12907e+16  0     
   9400.7275  4.03782e-18  2.42536e-16  1.93528e-18    3385   445.139  3.08259e+16  0     
   9401.9229  1.51056e-18  2.49253e-16  1.95046e-18    3386   445.142  3.08577e+16  0     
   9403.1182  2.97094e-18  2.41967e-16  1.91271e-18    3387   445.146  3.13448e+16  0     
   9404.3145  5.43113e-18  2.08841e-16  1.77784e-18    3388   445.149  3.17836e+16  0     
   9405.5098  2.83256e-18  1.37150e-16  1.44396e-18    3389   445.152  3.16873e+16  0     
   9406.7051  7.95320e-19  7.01981e-17  1.04950e-18    3390   445.155  3.10113e+16  0     
   9407.9014  1.84739e-18  4.46493e-17  8.69536e-19    3391   445.158  3.02210e+16  0     
   9409.0967  2.44421e-18  3.65447e-17  8.12318e-19    3392   445.162  2.94157e+16  0     
   9410.2920  3.29164e-18  3.42483e-17  8.06223e-19    3393   445.165  2.88697e+16  0     
   9411.4883  3.03066e-18  3.27806e-17  7.86712e-19    3394   445.168  2.90151e+16  0     
   9412.6836  2.64040e-18  3.36128e-17  7.81867e-19    3395   445.171  2.96613e+16  0     
   9413.8789  3.09449e-18  4.12840e-17  8.53986e-19    3396   445.174  3.00003e+16  0     
   9415.0742  1.68135e-18  7.59244e-17  1.11526e-18    3397   445.178  2.99594e+16  0     
   9416.2695  4.47401e-18  1.93322e-16  1.76100e-18    3398   445.181  2.99593e+16  0     
   9417.4658  8.63490e-18  3.55290e-16  2.37833e-18    3399   445.184  3.00218e+16  0.111 
   9418.6611 -1.75038e-18  4.34952e-16  2.59245e-18    3400   445.187  3.00393e+16  0.444 
   9419.8564  8.06926e-18  4.55008e-16  2.66822e-18    3401   445.190  3.02984e+16  0.6   
   9421.0518  9.47026e-18  4.44691e-16  2.63241e-18    3402   445.194  3.05314e+16  0.6   
   9422.2471  6.77787e-18  3.82360e-16  2.45740e-18    3403   445.197  3.00537e+16  0.6   
   9423.4424  4.42246e-18  2.42406e-16  2.01707e-18    3404   445.200  2.84324e+16  0.6   
   9424.6387  4.69609e-18  1.30605e-16  1.56682e-18    3405   445.203  2.61393e+16  0.5   
   9425.8340  1.95374e-18  8.75326e-17  1.34609e-18    3406   445.206  2.37921e+16  0.4   
   9427.0293  2.05217e-18  6.25295e-17  1.20139e-18    3407   445.210  2.19763e+16  0.4   
   9428.2246  2.90371e-18  4.87022e-17  1.10384e-18    3408   445.213  2.11595e+16  0     
   9429.4199  3.08279e-18  4.23259e-17  1.01977e-18    3409   445.216  2.19662e+16  0     
   9430.6152  1.21275e-18  3.87550e-17  9.09712e-19    3410   445.219  2.43443e+16  0     
   9431.8105  2.56996e-18  3.76076e-17  8.56460e-19    3411   445.222  2.73517e+16  0     
   9433.0059  1.52936e-18  4.34589e-17  8.67510e-19    3412   445.226  2.94787e+16  0     
   9434.2012  1.82991e-18  7.14540e-17  1.08012e-18    3413   445.229  3.02159e+16  0     
   9435.3965 -3.44328e-18  2.25604e-16  1.87847e-18    3414   445.232  2.95316e+16  0     
   9436.5918 -1.51316e-18  6.81891e-16  3.38210e-18    3415   445.235  2.76639e+16  0     
   9437.7871  8.58132e-18  1.21015e-15  4.73967e-18    3416   445.238  2.51869e+16  0     
   9438.9824  3.66557e-18  1.52430e-15  5.58960e-18    3417   445.242  2.26974e+16  0     
   9440.1777 -2.60853e-18  1.66729e-15  6.04251e-18    3418   445.245  2.11595e+16  0     
   9441.3730  1.43516e-17  1.59655e-15  6.00296e-18    3419   445.248  2.07495e+16  0     
   9442.5684 -1.21593e-17  1.12627e-15  4.90069e-18    3420   445.251  2.15536e+16  0     
   9443.7627 -5.22327e-18  4.72068e-16  3.07045e-18    3421   445.254  2.31090e+16  0     
   9444.9580 -2.89693e-18  1.80007e-16  1.82647e-18    3422   445.258  2.50575e+16  0     
   9446.1533  5.82092e-19  1.19537e-16  1.45626e-18    3423   445.261  2.69235e+16  0     
   9447.3486 -4.03352e-19  1.01468e-16  1.30048e-18    3424   445.264  2.84952e+16  0     
   9448.5439  8.24481e-19  8.88661e-17  1.20235e-18    3425   445.267  2.96562e+16  0     
   9449.7393  3.04485e-18  7.97453e-17  1.15005e-18    3426   445.271  2.99882e+16  0     
   9450.9336  2.67929e-18  7.01616e-17  1.09120e-18    3427   445.274  2.94613e+16  0     
   9452.1289  2.81930e-18  6.07536e-17  1.04107e-18    3428   445.277  2.84527e+16  0     
   9453.3242  4.14736e-18  7.15010e-17  1.15578e-18    3429   445.280  2.73140e+16  0     
   9454.5195 -1.17269e-18  1.80382e-16  1.79718e-18    3430   445.283  2.61610e+16  0     
   9455.7139  5.89526e-18  4.39353e-16  2.87749e-18    3431   445.287  2.50880e+16  0     
   9456.9092  6.99116e-18  6.49287e-16  3.55924e-18    3432   445.290  2.41148e+16  0     
   9458.1045  6.59199e-18  7.22945e-16  3.79903e-18    3433   445.293  2.35196e+16  0     
   9459.2998  6.20570e-18  7.23368e-16  3.80431e-18    3434   445.296  2.34559e+16  0     
   9460.4941  5.38888e-18  6.46749e-16  3.56420e-18    3435   445.300  2.38982e+16  0     
   9461.6895 -1.12186e-18  4.25094e-16  2.83080e-18    3436   445.303  2.46966e+16  0     
   9462.8848 -3.53958e-19  1.73356e-16  1.77404e-18    3437   445.306  2.59390e+16  0     
   9464.0791  2.01042e-19  7.57587e-17  1.15891e-18    3438   445.309  2.72755e+16  0     
   9465.2744  9.08252e-19  5.35155e-17  9.76015e-19    3439   445.312  2.79520e+16  0     
   9466.4688  1.82803e-18  4.40354e-17  9.03459e-19    3440   445.316  2.77776e+16  0     
   9467.6641  1.07403e-18  3.97715e-17  8.59623e-19    3441   445.319  2.75548e+16  0     
   9468.8594  3.76975e-18  3.86259e-17  8.70495e-19    3442   445.322  2.78010e+16  0     
   9470.0537  1.83015e-18  4.03724e-17  8.59525e-19    3443   445.325  2.83560e+16  0     
   9471.2490  1.77091e-18  5.69029e-17  9.98705e-19    3444   445.329  2.86349e+16  0     
   9472.4434  1.44035e-18  1.56966e-16  1.61386e-18    3445   445.332  2.86922e+16  0     
   9473.6387  5.21419e-18  4.83614e-16  2.81128e-18    3446   445.335  2.88105e+16  0     
   9474.8330  6.67241e-18  8.53474e-16  3.72157e-18    3447   445.338  2.88521e+16  0     
   9476.0283  8.66247e-18  1.01292e-15  4.08468e-18    3448   445.341  2.84310e+16  0     
   9477.2227  1.27645e-17  1.07578e-15  4.29198e-18    3449   445.345  2.74367e+16  0     
   9478.4180  1.14001e-17  1.09527e-15  4.44030e-18    3450   445.348  2.60639e+16  0     
   9479.6123  1.48828e-21  9.06574e-16  4.12270e-18    3451   445.351  2.47886e+16  0     
   9480.8066 -7.68971e-18  4.63242e-16  2.97211e-18    3452   445.354  2.40637e+16  0     
   9482.0020 -3.91245e-18  1.75361e-16  1.83423e-18    3453   445.358  2.40861e+16  0     
   9483.1963 -1.08827e-18  9.51277e-17  1.34371e-18    3454   445.361  2.49988e+16  0     
   9484.3916  1.38141e-19  6.93084e-17  1.12050e-18    3455   445.364  2.67968e+16  0     
   9485.5859  1.25975e-18  5.28214e-17  9.57036e-19    3456   445.367  2.88498e+16  0     
   9486.7803  1.53459e-18  4.75066e-17  8.86892e-19    3457   445.371  3.05303e+16  0     
   9487.9756  3.65398e-18  5.00998e-17  9.09989e-19    3458   445.374  3.15822e+16  0     
   9489.1699  1.63117e-18  5.23786e-17  9.09001e-19    3459   445.377  3.17845e+16  0     
   9490.3643  2.22095e-18  5.37660e-17  9.38648e-19    3460   445.380  3.08889e+16  0     
   9491.5596  2.62487e-18  5.58598e-17  9.86466e-19    3461   445.384  2.92306e+16  0     
   9492.7539  1.94904e-18  5.59834e-17  1.01660e-18    3462   445.387  2.73664e+16  0     
   9493.9482  2.85248e-18  4.92945e-17  9.97360e-19    3463   445.390  2.58271e+16  0     
   9495.1426  2.22632e-18  4.19360e-17  9.46370e-19    3464   445.393  2.46410e+16  0     
   9496.3379  3.43705e-18  4.18716e-17  9.77660e-19    3465   445.397  2.37109e+16  0     
   9497.5322  2.74978e-18  5.85203e-17  1.14310e-18    3466   445.400  2.30372e+16  0     
   9498.7266  4.63032e-18  1.52199e-16  1.81551e-18    3467   445.403  2.25659e+16  0     
   9499.9209  7.82379e-18  3.82717e-16  2.84152e-18    3468   445.406  2.26121e+16  0     
   9501.1152  8.98338e-18  5.50942e-16  3.33966e-18    3469   445.410  2.33951e+16  0     
   9502.3105  4.20960e-18  5.66889e-16  3.26105e-18    3470   445.413  2.50125e+16  0     
   9503.5049  3.50650e-18  5.23020e-16  3.00189e-18    3471   445.416  2.72136e+16  0     
   9504.6992  7.38121e-18  4.39864e-16  2.64361e-18    3472   445.419  2.98195e+16  0     
   9505.8936  1.25020e-18  2.89299e-16  2.06173e-18    3473   445.423  3.19392e+16  0     
   9507.0879 -1.50104e-18  1.27022e-16  1.34111e-18    3474   445.426  3.29839e+16  0     
   9508.2822  3.23058e-18  6.07225e-17  9.64558e-19    3475   445.429  3.31218e+16  0     
   9509.4766  2.61889e-18  4.67782e-17  8.58357e-19    3476   445.432  3.26996e+16  0     
   9510.6709  3.36958e-18  4.20414e-17  8.36849e-19    3477   445.436  3.18154e+16  0     
   9511.8652  3.06347e-18  3.95034e-17  8.28497e-19    3478   445.439  3.06138e+16  0     
   9513.0596  3.82451e-18  4.08281e-17  8.69978e-19    3479   445.442  2.91279e+16  0     
   9514.2539  1.93898e-18  6.03669e-17  1.05347e-18    3480   445.445  2.73111e+16  0     
   9515.4482  4.66299e-18  1.60077e-16  1.73858e-18    3481   445.449  2.57462e+16  0     
   9516.6426  7.46897e-18  3.80076e-16  2.70136e-18    3482   445.452  2.48079e+16  0     
   9517.8369  9.74803e-18  5.34746e-16  3.23413e-18    3483   445.455  2.42579e+16  0     
   9519.0312  5.19290e-18  5.81241e-16  3.36466e-18    3484   445.458  2.41284e+16  0     
   9520.2256  7.15055e-18  5.61353e-16  3.26332e-18    3485   445.462  2.48659e+16  0     
   9521.4199  3.76649e-18  4.88407e-16  2.97632e-18    3486   445.465  2.58962e+16  0     
   9522.6143  1.51457e-18  3.15572e-16  2.36811e-18    3487   445.468  2.64470e+16  0     
   9523.8086  8.37446e-19  1.34550e-16  1.55483e-18    3488   445.471  2.65506e+16  0     
   9525.0029  1.80015e-18  6.77705e-17  1.12244e-18    3489   445.475  2.67518e+16  0     
   9526.1963  1.44313e-18  5.74017e-17  1.03382e-18    3490   445.478  2.68819e+16  0     
   9527.3906  3.65060e-18  5.72898e-17  1.04778e-18    3491   445.481  2.70456e+16  0     
   9528.5850  4.38013e-18  5.67020e-17  1.04535e-18    3492   445.484  2.72229e+16  0     
   9529.7793  3.00585e-18  5.61537e-17  1.02571e-18    3493   445.488  2.74197e+16  0     
   9530.9736  4.38862e-18  5.83459e-17  1.05087e-18    3494   445.491  2.76116e+16  0     
   9532.1670  2.42503e-18  6.18899e-17  1.05868e-18    3495   445.494  2.78476e+16  0     
   9533.3613  4.26401e-18  6.83636e-17  1.11727e-18    3496   445.497  2.80772e+16  0     
   9534.5557  2.50439e-18  8.08079e-17  1.18920e-18    3497   445.501  2.82743e+16  0     
   9535.7500  4.08691e-18  8.47602e-17  1.22239e-18    3498   445.504  2.84682e+16  0     
   9536.9434  4.55024e-18  8.41858e-17  1.21785e-18    3499   445.507  2.86406e+16  0     
   9538.1377  2.60732e-18  7.74062e-17  1.15859e-18    3500   445.511  2.86370e+16  0     
   9539.3320  4.46978e-18  6.66710e-17  1.09446e-18    3501   445.514  2.86607e+16  0     
   9540.5254  5.67826e-18  5.00534e-17  9.74117e-19    3502   445.517  2.86619e+16  0     
   9541.7197  4.04451e-18  3.59084e-17  8.31761e-19    3503   445.520  2.87474e+16  0     
   9542.9141  4.21895e-18  3.13425e-17  7.87438e-19    3504   445.524  2.87923e+16  0     
   9544.1074  3.46917e-18  3.05704e-17  7.68767e-19    3505   445.527  2.89990e+16  0     
   9545.3018  3.49373e-18  3.07860e-17  7.67917e-19    3506   445.530  2.92331e+16  0     
   9546.4951  4.25510e-18  3.25490e-17  7.91622e-19    3507   445.533  2.93636e+16  0     
   9547.6895  3.04164e-18  5.07447e-17  9.44681e-19    3508   445.537  2.94260e+16  0     
   9548.8828  3.92630e-18  1.29262e-16  1.46097e-18    3509   445.540  2.95235e+16  0     
   9550.0771  4.86624e-18  2.56245e-16  2.03101e-18    3510   445.543  2.96325e+16  0     
   9551.2705  5.74764e-18  3.20283e-16  2.25961e-18    3511   445.547  2.98250e+16  0     
   9552.4648  6.13880e-18  3.33366e-16  2.29920e-18    3512   445.550  2.99851e+16  0     
   9553.6582  5.77415e-18  3.28345e-16  2.27202e-18    3513   445.553  3.02218e+16  0     
   9554.8525  3.36102e-18  2.82214e-16  2.09461e-18    3514   445.556  3.04340e+16  0     
   9556.0459  6.64984e-19  1.69244e-16  1.61354e-18    3515   445.560  3.07139e+16  0     
   9557.2402  2.26213e-18  8.31800e-17  1.14895e-18    3516   445.563  3.09445e+16  0     
   9558.4336  1.52853e-18  6.58074e-17  1.01903e-18    3517   445.566  3.12531e+16  0     
   9559.6279  3.93037e-18  6.15588e-17  1.00158e-18    3518   445.570  3.14897e+16  0     
   9560.8213  4.34977e-18  6.02545e-17  9.90799e-19    3519   445.573  3.17509e+16  0     
   9562.0146  2.01240e-18  7.29165e-17  1.06055e-18    3520   445.576  3.19541e+16  0     
   9563.2090  2.72507e-19  1.58487e-16  1.52491e-18    3521   445.579  3.21431e+16  0     
   9564.4023  2.26983e-18  3.81392e-16  2.35449e-18    3522   445.583  3.22643e+16  0     
   9565.5957  3.33959e-18  5.72322e-16  2.87177e-18    3523   445.586  3.24650e+16  0     
   9566.7900  1.55519e-18  6.36750e-16  3.03516e-18    3524   445.589  3.22133e+16  0     
   9567.9834  1.10116e-17  6.67072e-16  3.18937e-18    3525   445.593  3.09887e+16  0     
   9569.1768  3.94334e-18  6.37712e-16  3.14286e-18    3526   445.596  3.02087e+16  0     
   9570.3701  5.19891e-18  4.48778e-16  2.62905e-18    3527   445.599  3.05968e+16  0     
   9571.5645 -1.44490e-19  1.93689e-16  1.68895e-18    3528   445.602  3.18523e+16  0     
   9572.7578  1.60389e-18  8.28173e-17  1.10664e-18    3529   445.606  3.29067e+16  0     
   9573.9512  3.76219e-18  5.68481e-17  9.29017e-19    3530   445.609  3.38801e+16  0     
   9575.1445  2.64630e-18  4.57947e-17  8.29048e-19    3531   445.612  3.43242e+16  0     
   9576.3379  4.25680e-18  3.85995e-17  7.89417e-19    3532   445.616  3.37405e+16  0     
   9577.5322  2.74881e-18  3.53654e-17  7.66676e-19    3533   445.619  3.21375e+16  0     
   9578.7256  2.89416e-18  3.40865e-17  7.80087e-19    3534   445.622  3.03033e+16  0     
   9579.9189  4.04599e-18  3.22421e-17  7.88193e-19    3535   445.625  2.92442e+16  0     
   9581.1123  5.17328e-18  3.05451e-17  7.84133e-19    3536   445.629  2.91278e+16  0     
   9582.3057  3.76957e-18  3.01185e-17  7.57771e-19    3537   445.632  2.96702e+16  0     
   9583.4990  4.11088e-18  2.92780e-17  7.39504e-19    3538   445.635  3.06525e+16  0     
   9584.6924  3.31437e-18  2.89848e-17  7.19213e-19    3539   445.639  3.13732e+16  0     
   9585.8857  4.43094e-18  2.88416e-17  7.31285e-19    3540   445.642  3.12017e+16  0     
   9587.0791  3.95118e-18  2.92431e-17  7.46467e-19    3541   445.645  2.99746e+16  0     
   9588.2725  2.66874e-18  3.28525e-17  7.92608e-19    3542   445.649  2.84174e+16  0     
   9589.4658  2.15487e-18  3.80767e-17  8.61019e-19    3543   445.652  2.71140e+16  0     
   9590.6592  5.02297e-18  4.05616e-17  9.19315e-19    3544   445.655  2.67409e+16  0     
   9591.8525  3.54975e-18  4.08182e-17  8.97229e-19    3545   445.658  2.73337e+16  0     
   9593.0459  3.02031e-18  4.05282e-17  8.71853e-19    3546   445.662  2.83781e+16  0     
   9594.2393  2.72362e-18  3.89259e-17  8.38031e-19    3547   445.665  2.93937e+16  0     
   9595.4326  3.69911e-18  3.42495e-17  7.90720e-19    3548   445.668  3.02167e+16  0     
   9596.6260  2.36547e-18  3.03420e-17  7.28188e-19    3549   445.672  3.09908e+16  0     
   9597.8193  4.33452e-18  2.91340e-17  7.27446e-19    3550   445.675  3.16677e+16  0     
   9599.0117  3.23235e-18  2.89785e-17  7.09854e-19    3551   445.678  3.20699e+16  0     
   9600.2051  4.27402e-18  2.88300e-17  7.15198e-19    3552   445.682  3.23775e+16  0     
   9601.3984  4.64485e-18  2.99748e-17  7.31046e-19    3553   445.685  3.23070e+16  0     
   9602.5918  3.54657e-18  3.46852e-17  7.68102e-19    3554   445.688  3.21121e+16  0     
   9603.7852  4.76229e-18  6.31715e-17  1.01458e-18    3555   445.692  3.17765e+16  0     
   9604.9775  5.33263e-18  1.25442e-16  1.39996e-18    3556   445.695  3.15387e+16  0     
   9606.1709  4.60988e-18  1.67553e-16  1.61330e-18    3557   445.698  3.11173e+16  0     
   9607.3643  4.34044e-18  1.76732e-16  1.65303e-18    3558   445.701  3.11487e+16  0     
   9608.5576  1.97824e-18  1.74649e-16  1.61297e-18    3559   445.705  3.19122e+16  0     
   9609.7500  3.27201e-18  1.54603e-16  1.49725e-18    3560   445.708  3.31425e+16  0     
   9610.9434  2.65105e-18  1.05853e-16  1.23320e-18    3561   445.711  3.38093e+16  0     
   9612.1367  2.08976e-18  5.91409e-17  9.34465e-19    3562   445.715  3.38176e+16  0     
   9613.3291  3.46112e-18  4.36382e-17  8.25264e-19    3563   445.718  3.37564e+16  0     
   9614.5225  3.58094e-18  4.01795e-17  7.98471e-19    3564   445.721  3.36418e+16  0     
   9615.7158  2.44048e-18  4.73354e-17  8.54685e-19    3565   445.725  3.31961e+16  0     
   9616.9082  4.40650e-18  8.56046e-17  1.15269e-18    3566   445.728  3.22954e+16  0     
   9618.1016  3.48628e-18  1.60860e-16  1.56784e-18    3567   445.731  3.14702e+16  0     
   9619.2939  3.57662e-18  2.08092e-16  1.79592e-18    3568   445.735  3.07857e+16  0     
   9620.4873  5.52376e-18  2.26594e-16  1.89400e-18    3569   445.738  3.03247e+16  0     
